time,velocity,acceleration,height
2.241,28.0158,-9.81,87.4277
2.242,28.006,-9.81,87.4557
2.243,27.9962,-9.81,87.4837
2.244,27.9864,-9.81,87.5117
2.245,27.9765,-9.81,87.5397
2.246,27.9667,-9.81,87.5677
2.247,27.9569,-9.81,87.5956
2.248,27.9471,-9.81,87.6236
2.249,27.9373,-9.81,87.6515
2.25,27.9275,-9.81,87.6795
2.251,27.9177,-9.81,87.7074
2.252,27.9079,-9.81,87.7353
2.253,27.8981,-9.81,87.7632
2.254,27.8883,-9.81,87.7911
2.255,27.8784,-9.81,87.819
2.256,27.8686,-9.81,87.8469
2.257,27.8588,-9.81,87.8748
2.258,27.849,-9.81,87.9026
2.259,27.8392,-9.81,87.9305
2.26,27.8294,-9.81,87.9583
2.261,27.8196,-9.81,87.9861
2.262,27.8098,-9.81,88.014
2.263,27.8,-9.81,88.0418
2.264,27.7902,-9.81,88.0696
2.265,27.7803,-9.81,88.0974
2.266,27.7705,-9.81,88.1251
2.267,27.7607,-9.81,88.1529
2.268,27.7509,-9.81,88.1807
2.269,27.7411,-9.81,88.2084
2.27,27.7313,-9.81,88.2362
2.271,27.7215,-9.81,88.2639
2.272,27.7117,-9.81,88.2916
2.273,27.7019,-9.81,88.3193
2.274,27.6921,-9.81,88.347
2.275,27.6822,-9.81,88.3747
2.276,27.6724,-9.81,88.4024
2.277,27.6626,-9.81,88.4301
2.278,27.6528,-9.81,88.4577
2.279,27.643,-9.81,88.4854
2.28,27.6332,-9.81,88.513
2.281,27.6234,-9.81,88.5407
2.282,27.6136,-9.81,88.5683
2.283,27.6038,-9.81,88.5959
2.284,27.594,-9.81,88.6235
2.285,27.5841,-9.81,88.6511
2.286,27.5743,-9.81,88.6787
2.287,27.5645,-9.81,88.7063
2.288,27.5547,-9.81,88.7338
2.289,27.5449,-9.81,88.7614
2.29,27.5351,-9.81,88.7889
2.291,27.5253,-9.81,88.8165
2.292,27.5155,-9.81,88.844
2.293,27.5057,-9.81,88.8715
2.294,27.4959,-9.81,88.899
2.295,27.486,-9.81,88.9265
2.296,27.4762,-9.81,88.954
2.297,27.4664,-9.81,88.9815
2.298,27.4566,-9.81,89.0089
2.299,27.4468,-9.81,89.0364
2.3,27.437,-9.81,89.0638
2.301,27.4272,-9.81,89.0913
2.302,27.4174,-9.81,89.1187
2.303,27.4076,-9.81,89.1461
2.304,27.3978,-9.81,89.1735
2.305,27.3879,-9.81,89.2009
2.306,27.3781,-9.81,89.2283
2.307,27.3683,-9.81,89.2557
2.308,27.3585,-9.81,89.2831
2.309,27.3487,-9.81,89.3104
2.31,27.3389,-9.81,89.3378
2.311,27.3291,-9.81,89.3651
2.312,27.3193,-9.81,89.3924
2.313,27.3095,-9.81,89.4197
2.314,27.2997,-9.81,89.4471
2.315,27.2898,-9.81,89.4744
2.316,27.28,-9.81,89.5016
2.317,27.2702,-9.81,89.5289
2.318,27.2604,-9.81,89.5562
2.319,27.2506,-9.81,89.5835
2.32,27.2408,-9.81,89.6107
2.321,27.231,-9.81,89.6379
2.322,27.2212,-9.81,89.6652
2.323,27.2114,-9.81,89.6924
2.324,27.2016,-9.81,89.7196
2.325,27.1917,-9.81,89.7468
2.326,27.1819,-9.81,89.774
2.327,27.1721,-9.81,89.8012
2.328,27.1623,-9.81,89.8284
2.329,27.1525,-9.81,89.8555
2.33,27.1427,-9.81,89.8827
2.331,27.1329,-9.81,89.9098
2.332,27.1231,-9.81,89.9369
2.333,27.1133,-9.81,89.9641
2.334,27.1035,-9.81,89.9912
2.335,27.0936,-9.81,90.0183
2.336,27.0838,-9.81,90.0454
2.337,27.074,-9.81,90.0725
2.338,27.0642,-9.81,90.0995
2.339,27.0544,-9.81,90.1266
2.34,27.0446,-9.81,90.1537
2.341,27.0348,-9.81,90.1807
2.342,27.025,-9.81,90.2077
2.343,27.0152,-9.81,90.2348
2.344,27.0054,-9.81,90.2618
2.345,26.9955,-9.81,90.2888
2.346,26.9857,-9.81,90.3158
2.347,26.9759,-9.81,90.3428
2.348,26.9661,-9.81,90.3697
2.349,26.9563,-9.81,90.3967
2.35,26.9465,-9.81,90.4237
2.351,26.9367,-9.81,90.4506
2.352,26.9269,-9.81,90.4775
2.353,26.9171,-9.81,90.5045
2.354,26.9073,-9.81,90.5314
2.355,26.8974,-9.81,90.5583
2.356,26.8876,-9.81,90.5852
2.357,26.8778,-9.81,90.6121
2.358,26.868,-9.81,90.639
2.359,26.8582,-9.81,90.6658
2.36,26.8484,-9.81,90.6927
2.361,26.8386,-9.81,90.7195
2.362,26.8288,-9.81,90.7464
2.363,26.819,-9.81,90.7732
2.364,26.8092,-9.81,90.8
2.365,26.7993,-9.81,90.8268
2.366,26.7895,-9.81,90.8536
2.367,26.7797,-9.81,90.8804
2.368,26.7699,-9.81,90.9072
2.369,26.7601,-9.81,90.934
2.37,26.7503,-9.81,90.9607
2.371,26.7405,-9.81,90.9875
2.372,26.7307,-9.81,91.0142
2.373,26.7209,-9.81,91.041
2.374,26.7111,-9.81,91.0677
2.375,26.7012,-9.81,91.0944
2.376,26.6914,-9.81,91.1211
2.377,26.6816,-9.81,91.1478
2.378,26.6718,-9.81,91.1745
2.379,26.662,-9.81,91.2011
2.38,26.6522,-9.81,91.2278
2.381,26.6424,-9.81,91.2544
2.382,26.6326,-9.81,91.2811
2.383,26.6228,-9.81,91.3077
2.384,26.613,-9.81,91.3343
2.385,26.6031,-9.81,91.361
2.386,26.5933,-9.81,91.3876
2.387,26.5835,-9.81,91.4142
2.388,26.5737,-9.81,91.4407
2.389,26.5639,-9.81,91.4673
2.39,26.5541,-9.81,91.4939
2.391,26.5443,-9.81,91.5204
2.392,26.5345,-9.81,91.547
2.393,26.5247,-9.81,91.5735
2.394,26.5149,-9.81,91.6
2.395,26.505,-9.81,91.6265
2.396,26.4952,-9.81,91.653
2.397,26.4854,-9.81,91.6795
2.398,26.4756,-9.81,91.706
2.399,26.4658,-9.81,91.7325
2.4,26.456,-9.81,91.759
2.401,26.4462,-9.81,91.7854
2.402,26.4364,-9.81,91.8119
2.403,26.4266,-9.81,91.8383
2.404,26.4168,-9.81,91.8647
2.405,26.4069,-9.81,91.8912
2.406,26.3971,-9.81,91.9176
2.407,26.3873,-9.81,91.944
2.408,26.3775,-9.81,91.9703
2.409,26.3677,-9.81,91.9967
2.41,26.3579,-9.81,92.0231
2.411,26.3481,-9.81,92.0494
2.412,26.3383,-9.81,92.0758
2.413,26.3285,-9.81,92.1021
2.414,26.3187,-9.81,92.1285
2.415,26.3088,-9.81,92.1548
2.416,26.299,-9.81,92.1811
2.417,26.2892,-9.81,92.2074
2.418,26.2794,-9.81,92.2337
2.419,26.2696,-9.81,92.26
2.42,26.2598,-9.81,92.2862
2.421,26.25,-9.81,92.3125
2.422,26.2402,-9.81,92.3387
2.423,26.2304,-9.81,92.365
2.424,26.2206,-9.81,92.3912
2.425,26.2107,-9.81,92.4174
2.426,26.2009,-9.81,92.4436
2.427,26.1911,-9.81,92.4698
2.428,26.1813,-9.81,92.496
2.429,26.1715,-9.81,92.5222
2.43,26.1617,-9.81,92.5484
2.431,26.1519,-9.81,92.5745
2.432,26.1421,-9.81,92.6007
2.433,26.1323,-9.81,92.6268
2.434,26.1225,-9.81,92.653
2.435,26.1126,-9.81,92.6791
2.436,26.1028,-9.81,92.7052
2.437,26.093,-9.81,92.7313
2.438,26.0832,-9.81,92.7574
2.439,26.0734,-9.81,92.7835
2.44,26.0636,-9.81,92.8096
2.441,26.0538,-9.81,92.8356
2.442,26.044,-9.81,92.8617
2.443,26.0342,-9.81,92.8877
2.444,26.0244,-9.81,92.9138
2.445,26.0145,-9.81,92.9398
2.446,26.0047,-9.81,92.9658
2.447,25.9949,-9.81,92.9918
2.448,25.9851,-9.81,93.0178
2.449,25.9753,-9.81,93.0438
2.45,25.9655,-9.81,93.0698
2.451,25.9557,-9.81,93.0957
2.452,25.9459,-9.81,93.1217
2.453,25.9361,-9.81,93.1476
2.454,25.9263,-9.81,93.1736
2.455,25.9164,-9.81,93.1995
2.456,25.9066,-9.81,93.2254
2.457,25.8968,-9.81,93.2513
2.458,25.887,-9.81,93.2772
2.459,25.8772,-9.81,93.3031
2.46,25.8674,-9.81,93.329
2.461,25.8576,-9.81,93.3548
2.462,25.8478,-9.81,93.3807
2.463,25.838,-9.81,93.4065
2.464,25.8282,-9.81,93.4324
2.465,25.8183,-9.81,93.4582
2.466,25.8085,-9.81,93.484
2.467,25.7987,-9.81,93.5098
2.468,25.7889,-9.81,93.5356
2.469,25.7791,-9.81,93.5614
2.47,25.7693,-9.81,93.5872
2.471,25.7595,-9.81,93.613
2.472,25.7497,-9.81,93.6387
2.473,25.7399,-9.81,93.6645
2.474,25.7301,-9.81,93.6902
2.475,25.7202,-9.81,93.7159
2.476,25.7104,-9.81,93.7417
2.477,25.7006,-9.81,93.7674
2.478,25.6908,-9.81,93.7931
2.479,25.681,-9.81,93.8188
2.48,25.6712,-9.81,93.8445
2.481,25.6614,-9.81,93.8701
2.482,25.6516,-9.81,93.8958
2.483,25.6418,-9.81,93.9214
2.484,25.632,-9.81,93.9471
2.485,25.6221,-9.81,93.9727
2.486,25.6123,-9.81,93.9983
2.487,25.6025,-9.81,94.0239
2.488,25.5927,-9.81,94.0495
2.489,25.5829,-9.81,94.0751
2.49,25.5731,-9.81,94.1007
2.491,25.5633,-9.81,94.1263
2.492,25.5535,-9.81,94.1519
2.493,25.5437,-9.81,94.1774
2.494,25.5339,-9.81,94.203
2.495,25.524,-9.81,94.2285
2.496,25.5142,-9.81,94.254
2.497,25.5044,-9.81,94.2795
2.498,25.4946,-9.81,94.305
2.499,25.4848,-9.81,94.3305
2.5,25.475,-9.81,94.356
2.501,25.4652,-9.81,94.3815
2.502,25.4554,-9.81,94.407
2.503,25.4456,-9.81,94.4324
2.504,25.4358,-9.81,94.4579
2.505,25.4259,-9.81,94.4833
2.506,25.4161,-9.81,94.5087
2.507,25.4063,-9.81,94.5341
2.508,25.3965,-9.81,94.5595
2.509,25.3867,-9.81,94.5849
2.51,25.3769,-9.81,94.6103
2.511,25.3671,-9.81,94.6357
2.512,25.3573,-9.81,94.6611
2.513,25.3475,-9.81,94.6864
2.514,25.3377,-9.81,94.7118
2.515,25.3278,-9.81,94.7371
2.516,25.318,-9.81,94.7624
2.517,25.3082,-9.81,94.7878
2.518,25.2984,-9.81,94.8131
2.519,25.2886,-9.81,94.8384
2.52,25.2788,-9.81,94.8636
2.521,25.269,-9.81,94.8889
2.522,25.2592,-9.81,94.9142
2.523,25.2494,-9.81,94.9395
2.524,25.2396,-9.81,94.9647
2.525,25.2297,-9.81,94.9899
2.526,25.2199,-9.81,95.0152
2.527,25.2101,-9.81,95.0404
2.528,25.2003,-9.81,95.0656
2.529,25.1905,-9.81,95.0908
2.53,25.1807,-9.81,95.116
2.531,25.1709,-9.81,95.1412
2.532,25.1611,-9.81,95.1663
2.533,25.1513,-9.81,95.1915
2.534,25.1415,-9.81,95.2167
2.535,25.1316,-9.81,95.2418
2.536,25.1218,-9.81,95.2669
2.537,25.112,-9.81,95.2921
2.538,25.1022,-9.81,95.3172
2.539,25.0924,-9.81,95.3423
2.54,25.0826,-9.81,95.3674
2.541,25.0728,-9.81,95.3924
2.542,25.063,-9.81,95.4175
2.543,25.0532,-9.81,95.4426
2.544,25.0434,-9.81,95.4676
2.545,25.0335,-9.81,95.4927
2.546,25.0237,-9.81,95.5177
2.547,25.0139,-9.81,95.5427
2.548,25.0041,-9.81,95.5677
2.549,24.9943,-9.81,95.5928
2.55,24.9845,-9.81,95.6177
2.551,24.9747,-9.81,95.6427
2.552,24.9649,-9.81,95.6677
2.553,24.9551,-9.81,95.6927
2.554,24.9453,-9.81,95.7176
2.555,24.9354,-9.81,95.7426
2.556,24.9256,-9.81,95.7675
2.557,24.9158,-9.81,95.7924
2.558,24.906,-9.81,95.8173
2.559,24.8962,-9.81,95.8423
2.56,24.8864,-9.81,95.8671
2.561,24.8766,-9.81,95.892
2.562,24.8668,-9.81,95.9169
2.563,24.857,-9.81,95.9418
2.564,24.8472,-9.81,95.9666
2.565,24.8373,-9.81,95.9915
2.566,24.8275,-9.81,96.0163
2.567,24.8177,-9.81,96.0411
2.568,24.8079,-9.81,96.066
2.569,24.7981,-9.81,96.0908
2.57,24.7883,-9.81,96.1156
2.571,24.7785,-9.81,96.1404
2.572,24.7687,-9.81,96.1651
2.573,24.7589,-9.81,96.1899
2.574,24.7491,-9.81,96.2147
2.575,24.7392,-9.81,96.2394
2.576,24.7294,-9.81,96.2642
2.577,24.7196,-9.81,96.2889
2.578,24.7098,-9.81,96.3136
2.579,24.7,-9.81,96.3383
2.58,24.6902,-9.81,96.363
2.581,24.6804,-9.81,96.3877
2.582,24.6706,-9.81,96.4124
2.583,24.6608,-9.81,96.4371
2.584,24.651,-9.81,96.4617
2.585,24.6411,-9.81,96.4864
2.586,24.6313,-9.81,96.511
2.587,24.6215,-9.81,96.5356
2.588,24.6117,-9.81,96.5603
2.589,24.6019,-9.81,96.5849
2.59,24.5921,-9.81,96.6095
2.591,24.5823,-9.81,96.6341
2.592,24.5725,-9.81,96.6586
2.593,24.5627,-9.81,96.6832
2.594,24.5529,-9.81,96.7078
2.595,24.543,-9.81,96.7323
2.596,24.5332,-9.81,96.7569
2.597,24.5234,-9.81,96.7814
2.598,24.5136,-9.81,96.8059
2.599,24.5038,-9.81,96.8304
2.6,24.494,-9.81,96.855
2.601,24.4842,-9.81,96.8794
2.602,24.4744,-9.81,96.9039
2.603,24.4646,-9.81,96.9284
2.604,24.4548,-9.81,96.9529
2.605,24.4449,-9.81,96.9773
2.606,24.4351,-9.81,97.0018
2.607,24.4253,-9.81,97.0262
2.608,24.4155,-9.81,97.0506
2.609,24.4057,-9.81,97.075
2.61,24.3959,-9.81,97.0995
2.611,24.3861,-9.81,97.1238
2.612,24.3763,-9.81,97.1482
2.613,24.3665,-9.81,97.1726
2.614,24.3567,-9.81,97.197
2.615,24.3468,-9.81,97.2213
2.616,24.337,-9.81,97.2457
2.617,24.3272,-9.81,97.27
2.618,24.3174,-9.81,97.2943
2.619,24.3076,-9.81,97.3187
2.62,24.2978,-9.81,97.343
2.621,24.288,-9.81,97.3673
2.622,24.2782,-9.81,97.3916
2.623,24.2684,-9.81,97.4158
2.624,24.2586,-9.81,97.4401
2.625,24.2487,-9.81,97.4644
2.626,24.2389,-9.81,97.4886
2.627,24.2291,-9.81,97.5128
2.628,24.2193,-9.81,97.5371
2.629,24.2095,-9.81,97.5613
2.63,24.1997,-9.81,97.5855
2.631,24.1899,-9.81,97.6097
2.632,24.1801,-9.81,97.6339
2.633,24.1703,-9.81,97.6581
2.634,24.1605,-9.81,97.6822
2.635,24.1506,-9.81,97.7064
2.636,24.1408,-9.81,97.7306
2.637,24.131,-9.81,97.7547
2.638,24.1212,-9.81,97.7788
2.639,24.1114,-9.81,97.8029
2.64,24.1016,-9.81,97.8271
2.641,24.0918,-9.81,97.8512
2.642,24.082,-9.81,97.8753
2.643,24.0722,-9.81,97.8993
2.644,24.0624,-9.81,97.9234
2.645,24.0525,-9.81,97.9475
2.646,24.0427,-9.81,97.9715
2.647,24.0329,-9.81,97.9956
2.648,24.0231,-9.81,98.0196
2.649,24.0133,-9.81,98.0436
2.65,24.0035,-9.81,98.0676
2.651,23.9937,-9.81,98.0916
2.652,23.9839,-9.81,98.1156
2.653,23.9741,-9.81,98.1396
2.654,23.9643,-9.81,98.1636
2.655,23.9544,-9.81,98.1876
2.656,23.9446,-9.81,98.2115
2.657,23.9348,-9.81,98.2355
2.658,23.925,-9.81,98.2594
2.659,23.9152,-9.81,98.2833
2.66,23.9054,-9.81,98.3072
2.661,23.8956,-9.81,98.3311
2.662,23.8858,-9.81,98.355
2.663,23.876,-9.81,98.3789
2.664,23.8662,-9.81,98.4028
2.665,23.8563,-9.81,98.4267
2.666,23.8465,-9.81,98.4505
2.667,23.8367,-9.81,98.4744
2.668,23.8269,-9.81,98.4982
2.669,23.8171,-9.81,98.522
2.67,23.8073,-9.81,98.5458
2.671,23.7975,-9.81,98.5696
2.672,23.7877,-9.81,98.5934
2.673,23.7779,-9.81,98.6172
2.674,23.7681,-9.81,98.641
2.675,23.7582,-9.81,98.6648
2.676,23.7484,-9.81,98.6885
2.677,23.7386,-9.81,98.7123
2.678,23.7288,-9.81,98.736
2.679,23.719,-9.81,98.7598
2.68,23.7092,-9.81,98.7835
2.681,23.6994,-9.81,98.8072
2.682,23.6896,-9.81,98.8309
2.683,23.6798,-9.81,98.8546
2.684,23.67,-9.81,98.8783
2.685,23.6601,-9.81,98.9019
2.686,23.6503,-9.81,98.9256
2.687,23.6405,-9.81,98.9492
2.688,23.6307,-9.81,98.9729
2.689,23.6209,-9.81,98.9965
2.69,23.6111,-9.81,99.0201
2.691,23.6013,-9.81,99.0437
2.692,23.5915,-9.81,99.0673
2.693,23.5817,-9.81,99.0909
2.694,23.5719,-9.81,99.1145
2.695,23.562,-9.81,99.1381
2.696,23.5522,-9.81,99.1616
2.697,23.5424,-9.81,99.1852
2.698,23.5326,-9.81,99.2087
2.699,23.5228,-9.81,99.2323
2.7,23.513,-9.81,99.2558
2.701,23.5032,-9.81,99.2793
2.702,23.4934,-9.81,99.3028
2.703,23.4836,-9.81,99.3263
2.704,23.4738,-9.81,99.3498
2.705,23.4639,-9.81,99.3733
2.706,23.4541,-9.81,99.3967
2.707,23.4443,-9.81,99.4202
2.708,23.4345,-9.81,99.4436
2.709,23.4247,-9.81,99.4671
2.71,23.4149,-9.81,99.4905
2.711,23.4051,-9.81,99.5139
2.712,23.3953,-9.81,99.5373
2.713,23.3855,-9.81,99.5607
2.714,23.3757,-9.81,99.5841
2.715,23.3658,-9.81,99.6075
2.716,23.356,-9.81,99.6308
2.717,23.3462,-9.81,99.6542
2.718,23.3364,-9.81,99.6775
2.719,23.3266,-9.81,99.7009
2.72,23.3168,-9.81,99.7242
2.721,23.307,-9.81,99.7475
2.722,23.2972,-9.81,99.7708
2.723,23.2874,-9.81,99.7941
2.724,23.2776,-9.81,99.8174
2.725,23.2677,-9.81,99.8407
2.726,23.2579,-9.81,99.8639
2.727,23.2481,-9.81,99.8872
2.728,23.2383,-9.81,99.9104
2.729,23.2285,-9.81,99.9337
2.73,23.2187,-9.81,99.9569
2.731,23.2089,-9.81,99.9801
2.732,23.1991,-9.81,100.003
2.733,23.1893,-9.81,100.027
2.734,23.1795,-9.81,100.05
2.735,23.1696,-9.81,100.073
2.736,23.1598,-9.81,100.096
2.737,23.15,-9.81,100.119
2.738,23.1402,-9.81,100.142
2.739,23.1304,-9.81,100.166
2.74,23.1206,-9.81,100.189
2.741,23.1108,-9.81,100.212
2.742,23.101,-9.81,100.235
2.743,23.0912,-9.81,100.258
2.744,23.0814,-9.81,100.281
2.745,23.0715,-9.81,100.304
2.746,23.0617,-9.81,100.327
2.747,23.0519,-9.81,100.35
2.748,23.0421,-9.81,100.373
2.749,23.0323,-9.81,100.396
2.75,23.0225,-9.81,100.419
2.751,23.0127,-9.81,100.442
2.752,23.0029,-9.81,100.465
2.753,22.9931,-9.81,100.488
2.754,22.9833,-9.81,100.511
2.755,22.9734,-9.81,100.534
2.756,22.9636,-9.81,100.557
2.757,22.9538,-9.81,100.58
2.758,22.944,-9.81,100.603
2.759,22.9342,-9.81,100.626
2.76,22.9244,-9.81,100.649
2.761,22.9146,-9.81,100.672
2.762,22.9048,-9.81,100.695
2.763,22.895,-9.81,100.718
2.764,22.8852,-9.81,100.741
2.765,22.8753,-9.81,100.764
2.766,22.8655,-9.81,100.787
2.767,22.8557,-9.81,100.809
2.768,22.8459,-9.81,100.832
2.769,22.8361,-9.81,100.855
2.77,22.8263,-9.81,100.878
2.771,22.8165,-9.81,100.901
2.772,22.8067,-9.81,100.924
2.773,22.7969,-9.81,100.946
2.774,22.7871,-9.81,100.969
2.775,22.7772,-9.81,100.992
2.776,22.7674,-9.81,101.015
2.777,22.7576,-9.81,101.038
2.778,22.7478,-9.81,101.06
2.779,22.738,-9.81,101.083
2.78,22.7282,-9.81,101.106
2.781,22.7184,-9.81,101.129
2.782,22.7086,-9.81,101.151
2.783,22.6988,-9.81,101.174
2.784,22.689,-9.81,101.197
2.785,22.6791,-9.81,101.219
2.786,22.6693,-9.81,101.242
2.787,22.6595,-9.81,101.265
2.788,22.6497,-9.81,101.287
2.789,22.6399,-9.81,101.31
2.79,22.6301,-9.81,101.333
2.791,22.6203,-9.81,101.355
2.792,22.6105,-9.81,101.378
2.793,22.6007,-9.81,101.401
2.794,22.5909,-9.81,101.423
2.795,22.581,-9.81,101.446
2.796,22.5712,-9.81,101.468
2.797,22.5614,-9.81,101.491
2.798,22.5516,-9.81,101.513
2.799,22.5418,-9.81,101.536
2.8,22.532,-9.81,101.559
2.801,22.5222,-9.81,101.581
2.802,22.5124,-9.81,101.604
2.803,22.5026,-9.81,101.626
2.804,22.4928,-9.81,101.649
2.805,22.4829,-9.81,101.671
2.806,22.4731,-9.81,101.694
2.807,22.4633,-9.81,101.716
2.808,22.4535,-9.81,101.739
2.809,22.4437,-9.81,101.761
2.81,22.4339,-9.81,101.783
2.811,22.4241,-9.81,101.806
2.812,22.4143,-9.81,101.828
2.813,22.4045,-9.81,101.851
2.814,22.3947,-9.81,101.873
2.815,22.3848,-9.81,101.895
2.816,22.375,-9.81,101.918
2.817,22.3652,-9.81,101.94
2.818,22.3554,-9.81,101.963
2.819,22.3456,-9.81,101.985
2.82,22.3358,-9.81,102.007
2.821,22.326,-9.81,102.03
2.822,22.3162,-9.81,102.052
2.823,22.3064,-9.81,102.074
2.824,22.2966,-9.81,102.097
2.825,22.2867,-9.81,102.119
2.826,22.2769,-9.81,102.141
2.827,22.2671,-9.81,102.163
2.828,22.2573,-9.81,102.186
2.829,22.2475,-9.81,102.208
2.83,22.2377,-9.81,102.23
2.831,22.2279,-9.81,102.252
2.832,22.2181,-9.81,102.275
2.833,22.2083,-9.81,102.297
2.834,22.1985,-9.81,102.319
2.835,22.1886,-9.81,102.341
2.836,22.1788,-9.81,102.364
2.837,22.169,-9.81,102.386
2.838,22.1592,-9.81,102.408
2.839,22.1494,-9.81,102.43
2.84,22.1396,-9.81,102.452
2.841,22.1298,-9.81,102.474
2.842,22.12,-9.81,102.496
2.843,22.1102,-9.81,102.519
2.844,22.1004,-9.81,102.541
2.845,22.0905,-9.81,102.563
2.846,22.0807,-9.81,102.585
2.847,22.0709,-9.81,102.607
2.848,22.0611,-9.81,102.629
2.849,22.0513,-9.81,102.651
2.85,22.0415,-9.81,102.673
2.851,22.0317,-9.81,102.695
2.852,22.0219,-9.81,102.717
2.853,22.0121,-9.81,102.739
2.854,22.0023,-9.81,102.761
2.855,21.9924,-9.81,102.783
2.856,21.9826,-9.81,102.805
2.857,21.9728,-9.81,102.827
2.858,21.963,-9.81,102.849
2.859,21.9532,-9.81,102.871
2.86,21.9434,-9.81,102.893
2.861,21.9336,-9.81,102.915
2.862,21.9238,-9.81,102.937
2.863,21.914,-9.81,102.959
2.864,21.9042,-9.81,102.981
2.865,21.8943,-9.81,103.003
2.866,21.8845,-9.81,103.025
2.867,21.8747,-9.81,103.046
2.868,21.8649,-9.81,103.068
2.869,21.8551,-9.81,103.09
2.87,21.8453,-9.81,103.112
2.871,21.8355,-9.81,103.134
2.872,21.8257,-9.81,103.156
2.873,21.8159,-9.81,103.178
2.874,21.8061,-9.81,103.199
2.875,21.7962,-9.81,103.221
2.876,21.7864,-9.81,103.243
2.877,21.7766,-9.81,103.265
2.878,21.7668,-9.81,103.287
2.879,21.757,-9.81,103.308
2.88,21.7472,-9.81,103.33
2.881,21.7374,-9.81,103.352
2.882,21.7276,-9.81,103.374
2.883,21.7178,-9.81,103.395
2.884,21.708,-9.81,103.417
2.885,21.6981,-9.81,103.439
2.886,21.6883,-9.81,103.46
2.887,21.6785,-9.81,103.482
2.888,21.6687,-9.81,103.504
2.889,21.6589,-9.81,103.525
2.89,21.6491,-9.81,103.547
2.891,21.6393,-9.81,103.569
2.892,21.6295,-9.81,103.59
2.893,21.6197,-9.81,103.612
2.894,21.6099,-9.81,103.634
2.895,21.6,-9.81,103.655
2.896,21.5902,-9.81,103.677
2.897,21.5804,-9.81,103.698
2.898,21.5706,-9.81,103.72
2.899,21.5608,-9.81,103.742
2.9,21.551,-9.81,103.763
2.901,21.5412,-9.81,103.785
2.902,21.5314,-9.81,103.806
2.903,21.5216,-9.81,103.828
2.904,21.5118,-9.81,103.849
2.905,21.5019,-9.81,103.871
2.906,21.4921,-9.81,103.892
2.907,21.4823,-9.81,103.914
2.908,21.4725,-9.81,103.935
2.909,21.4627,-9.81,103.957
2.91,21.4529,-9.81,103.978
2.911,21.4431,-9.81,104
2.912,21.4333,-9.81,104.021
2.913,21.4235,-9.81,104.043
2.914,21.4137,-9.81,104.064
2.915,21.4038,-9.81,104.085
2.916,21.394,-9.81,104.107
2.917,21.3842,-9.81,104.128
2.918,21.3744,-9.81,104.15
2.919,21.3646,-9.81,104.171
2.92,21.3548,-9.81,104.192
2.921,21.345,-9.81,104.214
2.922,21.3352,-9.81,104.235
2.923,21.3254,-9.81,104.256
2.924,21.3156,-9.81,104.278
2.925,21.3057,-9.81,104.299
2.926,21.2959,-9.81,104.32
2.927,21.2861,-9.81,104.342
2.928,21.2763,-9.81,104.363
2.929,21.2665,-9.81,104.384
2.93,21.2567,-9.81,104.405
2.931,21.2469,-9.81,104.427
2.932,21.2371,-9.81,104.448
2.933,21.2273,-9.81,104.469
2.934,21.2175,-9.81,104.49
2.935,21.2076,-9.81,104.512
2.936,21.1978,-9.81,104.533
2.937,21.188,-9.81,104.554
2.938,21.1782,-9.81,104.575
2.939,21.1684,-9.81,104.596
2.94,21.1586,-9.81,104.618
2.941,21.1488,-9.81,104.639
2.942,21.139,-9.81,104.66
2.943,21.1292,-9.81,104.681
2.944,21.1194,-9.81,104.702
2.945,21.1095,-9.81,104.723
2.946,21.0997,-9.81,104.744
2.947,21.0899,-9.81,104.765
2.948,21.0801,-9.81,104.787
2.949,21.0703,-9.81,104.808
2.95,21.0605,-9.81,104.829
2.951,21.0507,-9.81,104.85
2.952,21.0409,-9.81,104.871
2.953,21.0311,-9.81,104.892
2.954,21.0213,-9.81,104.913
2.955,21.0114,-9.81,104.934
2.956,21.0016,-9.81,104.955
2.957,20.9918,-9.81,104.976
2.958,20.982,-9.81,104.997
2.959,20.9722,-9.81,105.018
2.96,20.9624,-9.81,105.039
2.961,20.9526,-9.81,105.06
2.962,20.9428,-9.81,105.081
2.963,20.933,-9.81,105.102
2.964,20.9232,-9.81,105.123
2.965,20.9133,-9.81,105.144
2.966,20.9035,-9.81,105.164
2.967,20.8937,-9.81,105.185
2.968,20.8839,-9.81,105.206
2.969,20.8741,-9.81,105.227
2.97,20.8643,-9.81,105.248
2.971,20.8545,-9.81,105.269
2.972,20.8447,-9.81,105.29
2.973,20.8349,-9.81,105.311
2.974,20.8251,-9.81,105.331
2.975,20.8152,-9.81,105.352
2.976,20.8054,-9.81,105.373
2.977,20.7956,-9.81,105.394
2.978,20.7858,-9.81,105.415
2.979,20.776,-9.81,105.435
2.98,20.7662,-9.81,105.456
2.981,20.7564,-9.81,105.477
2.982,20.7466,-9.81,105.498
2.983,20.7368,-9.81,105.519
2.984,20.727,-9.81,105.539
2.985,20.7171,-9.81,105.56
2.986,20.7073,-9.81,105.581
2.987,20.6975,-9.81,105.601
2.988,20.6877,-9.81,105.622
2.989,20.6779,-9.81,105.643
2.99,20.6681,-9.81,105.663
2.991,20.6583,-9.81,105.684
2.992,20.6485,-9.81,105.705
2.993,20.6387,-9.81,105.725
2.994,20.6289,-9.81,105.746
2.995,20.619,-9.81,105.767
2.996,20.6092,-9.81,105.787
